URL,Lesson ID,Lesson Name,Grammar Topic ID,Grammar Topic Name,English Level,Status Published,Duration (s)
https://ejoy-english.com/epic/videoEpic/9157,9157,What Your Family Deserves,gra_13_p8,Modal Verbs,4,Yes,140
https://ejoy-english.com/epic/videoEpic/45296,45296,How bicycles boosted the women's rights movement,gra_13_p8,Modal Verbs,4,Yes,250
https://ejoy-english.com/epic/videoEpic/59093,59093,The Future of Farming,gra_13_p8,Modal Verbs,6,Yes,99
https://ejoy-english.com/epic/videoEpic/8494_p1,8494_p1,Hidden miracles of the natural world | Louie Schwartzberg,gra_13_p8,Modal Verbs,7,Yes,145
https://ejoy-english.com/epic/videoEpic/2762,2762,Why Elephants Never Forget,gra_13_p8,Modal Verbs,7,Yes,66
https://ejoy-english.com/epic/videoEpic/4914,4914,Tsunamis: Avoiding Dangerous Waves,gra_13_p8,Modal Verbs,6,Yes,113
https://ejoy-english.com/epic/videoEpic/37442,37442,Using Cloud Document Stores with Oracle Social Network,gra_13_p9,Modal Verbs,2,Yes,60
https://ejoy-english.com/epic/videoEpic/8248,8248,Hurricane Who?,gra_13_p8,Modal Verbs,4,Yes,98
https://ejoy-english.com/epic/videoEpic/882,882,Make America Great Again,gra_13_p12,Modal Verbs,3,Yes,79
https://ejoy-english.com/epic/videoEpic/9418,9418,Shopping for Boots,gra_13_p11,Modal Verbs,3,Yes,38
https://ejoy-english.com/epic/videoEpic/7608,7608,Reading an Advertisement in a Newspaper,gra_13_p10,Modal Verbs,2,Yes,39
https://ejoy-english.com/epic/videoEpic/7580,7580,Health: Talking to the Doctor,gra_13_p9,Modal Verbs,3,Yes,30
https://ejoy-english.com/epic/videoEpic/2334,2334,Are Sports Bad for Kids?,gra_13_p8,Modal Verbs,3,Yes,132
https://ejoy-english.com/epic/videoEpic/4921,4921,Are They Dating?,gra_13_p7,Modal Verbs,3,Yes,50
https://ejoy-english.com/epic/videoEpic/59962,59962,Friends - Chandler's Job Interview,gra_13_p6,Modal Verbs,4,Yes,270
https://ejoy-english.com/epic/videoEpic/tv_1_1_6_p1,tv_1_1_6_p1,Friends - Chandler's Date,gra_13_p5,Modal Verbs,4,Yes,240
https://ejoy-english.com/epic/videoEpic/56963_p1,56963_p1,Julie & Julia: What should I do?,gra_13_p3,Modal Verbs,5,Yes,60
https://ejoy-english.com/epic/videoEpic/31380_p2,31380_p2,English Conversation - Buying movie tickets,gra_13_p2,Modal Verbs,2,Yes,32
https://ejoy-english.com/epic/videoEpic/6688,6688,Taking Phone Calls,gra_13_p4,Modal Verbs,1,Yes,29
https://ejoy-english.com/epic/videoEpic/3352,3352,Expressing Uncertainty,gra_13,Modal Verbs,4,Yes,64
https://ejoy-english.com/epic/videoEpic/cgtn-news/fortnite-frenzy-video-game-looks-china/ep_1319,ep_1319,CGTN News - Fortnite Frenzy - Video Game Looks to China,gra_13,Modal Verbs,6,Yes,214
https://ejoy-english.com/epic/videoEpic/associated-press/ahmadinejad-says-future-irans/ep_1295,ep_1295,Associated Press - Ahmadinejad Says Future Is Iran's,gra_13,Modal Verbs,6,Yes,125
https://ejoy-english.com/epic/videoEpic/bbc/pelicans-and-flying-rays/ep_1203,ep_1203,BBC - Pelicans And Flying Rays,gra_13,Modal Verbs,6,Yes,130
https://ejoy-english.com/epic/videoEpic/aj/chinas-two-child-policy-not-enough/ep_1168,ep_1168,AJ+ News - China's Two-Child Policy – Not Enough?,gra_13,Modal Verbs,4,Yes,174
https://ejoy-english.com/epic/videoEpic/associated-press/wikileaks-dump-claims-show-cia-hacking-tools/ep_1127,ep_1127,Associated Press - WikiLeaks Dump Claims to Show CIA Hacking Tools,gra_13,Modal Verbs,6,Yes,115
https://ejoy-english.com/epic/videoEpic/weezer/im-your-daddy/ep_1064,ep_1064,Weezer - I'm Your Daddy,gra_13,Modal Verbs,4,Yes,194
https://ejoy-english.com/epic/videoEpic/bruno-mars/just-way-you-are/ep_1049,ep_1049,Bruno Mars - Just the Way You Are,gra_13,Modal Verbs,2,Yes,242
https://ejoy-english.com/epic/videoEpic/owl-city/fireflies/ep_1048,ep_1048,Owl City - Fireflies,gra_13,Modal Verbs,5,Yes,234
https://ejoy-english.com/epic/videoEpic/martin-solveig-and-dragonette/hello/ep_1037,ep_1037,Martin Solveig And Dragonette - Hello,gra_13,Modal Verbs,5,Yes,253
https://ejoy-english.com/epic/videoEpic/nelly-ft-kelly-rowland/gone/ep_1034,ep_1034,Nelly ft Kelly Rowland - Gone,gra_13,Modal Verbs,4,Yes,235
https://ejoy-english.com/epic/videoEpic/joyful-noise/man-mirror/ep_1004,ep_1004,Joyful Noise - The Man In The Mirror,gra_13,Modal Verbs,4,Yes,93
https://ejoy-english.com/epic/videoEpic/take-it/one-direction-talk-about-how-they-got-music/ep_985,ep_985,Take It On - One Direction Talk About How They Got Into Music,gra_13,Modal Verbs,4,Yes,50
https://ejoy-english.com/epic/videoEpic/justin-bieber/boyfriend/ep_984,ep_984,Justin Bieber - Boyfriend,gra_13,Modal Verbs,4,Yes,211
https://ejoy-english.com/epic/videoEpic/sam-smith/writings-wall-spectre/ep_957,ep_957,Sam Smith - Writing's On The Wall (Spectre),gra_13,Modal Verbs,5,Yes,284
https://ejoy-english.com/epic/videoEpic/rock-city/locked-away/ep_950,ep_950,Rock City - Locked Away,gra_13,Modal Verbs,4,Yes,265
https://ejoy-english.com/epic/videoEpic/king-country/ceasefire/ep_932,ep_932,for KING & COUNTRY - Ceasefire,gra_13,Modal Verbs,4,Yes,257
https://ejoy-english.com/epic/videoEpic/modern-family/lilys-science-fair-project/ep_845,ep_845,Modern Family - Lily's Science Fair Project,gra_13,Modal Verbs,3,Yes,67
https://ejoy-english.com/epic/videoEpic/tron-legacy/received-page/ep_749,ep_749,Tron Legacy - Received a Page,gra_13,Modal Verbs,4,Yes,54
https://ejoy-english.com/epic/videoEpic/x-men-first-class/magic-trick/ep_679,ep_679,X-Men - First Class - Magic Trick,gra_13,Modal Verbs,3,Yes,66
https://ejoy-english.com/epic/videoEpic/battleship/enemies-another-world/ep_603,ep_603,Battleship - Enemies From Another World,gra_13,Modal Verbs,4,Yes,181
https://ejoy-english.com/epic/videoEpic/chariots-fire/within/ep_587,ep_587,Chariots Of Fire - From Within,gra_13,Modal Verbs,3,Yes,81
https://ejoy-english.com/epic/videoEpic/warm-bodies/first-four-minutes/ep_526,ep_526,Warm Bodies - First Four Minutes,gra_13,Modal Verbs,4,Yes,240
https://ejoy-english.com/epic/videoEpic/baggage-claim/engaged/ep_486,ep_486,Baggage Claim - Engaged,gra_13,Modal Verbs,3,Yes,62
https://ejoy-english.com/epic/videoEpic/runner-runner/house/ep_485,ep_485,"Runner, Runner - The House",gra_13,Modal Verbs,3,Yes,65
https://ejoy-english.com/epic/videoEpic/other-woman-triple-alliance/hes-married/ep_446,ep_446,The Other Woman - He's Married,gra_13,Modal Verbs,4,Yes,60
https://ejoy-english.com/epic/videoEpic/imitation-game/useless-machine/ep_390,ep_390,The Imitation Game - Useless Machine,gra_13,Modal Verbs,4,Yes,73
https://ejoy-english.com/epic/videoEpic/far-madding-crowd/sheep/ep_368,ep_368,Far From The Madding Crowd - Sheep,gra_13,Modal Verbs,4,Yes,87
https://ejoy-english.com/epic/videoEpic/burnt/michelin-stars/ep_327,ep_327,Burnt - Michelin Stars,gra_13,Modal Verbs,3,Yes,54
https://ejoy-english.com/epic/videoEpic/hail-caesar/baird-whitlock-slapped/ep_297,ep_297,"Hail, Caesar! - Baird Whitlock Slapped",gra_13,Modal Verbs,4,Yes,87
https://ejoy-english.com/epic/videoEpic/morgan/what-would-you-do/ep_239,ep_239,Morgan - What Would You Do?,gra_13,Modal Verbs,4,Yes,57
https://ejoy-english.com/epic/videoEpic/bridget-joness-baby/not-sure-who-father/ep_233,ep_233,Bridget Jones's Baby - Not Sure Who The Father Is...,gra_13,Modal Verbs,4,Yes,71
https://ejoy-english.com/epic/videoEpic/fantastic-beasts-and-where-find-them/case-full-monsters/ep_211,ep_211,Fantastic Beasts and Where to Find Them - Case Full Of Monsters,gra_13,Modal Verbs,4,Yes,75
https://ejoy-english.com/epic/videoEpic/downsizing/yes-or-no/ep_49,ep_49,Downsizing - Yes Or No,gra_13,Modal Verbs,5,Yes,54
https://ejoy-english.com/epic/videoEpic/truman-show/interview/ep_29,ep_29,The Truman Show - Interview,gra_13,Modal Verbs,4,Yes,169
https://ejoy-english.com/epic/videoEpic/4195,4195,Ordering: Restaurant Menus,gra_13,Modal Verbs,4,Yes,55
https://ejoy-english.com/epic/videoEpic/381,381,Expressing Ability,gra_13,Modal Verbs,2,Yes,74
https://ejoy-english.com/epic/videoEpic/57621,57621,Food Song | Learn 15 Food and Drinks,gra_13,Modal Verbs,1,Yes,352
https://ejoy-english.com/epic/videoEpic/59260,59260,Making Friends is Easy,gra_13,Modal Verbs,4,Yes,112
https://ejoy-english.com/epic/videoEpic/1782,1782,The Art of the Pitch,gra_13,Modal Verbs,6,Yes,75
https://ejoy-english.com/epic/videoEpic/60324,60324,Nature Valley | Ask Nature,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",1,Yes,61
https://ejoy-english.com/epic/videoEpic/59240,59240,Kids Show and Tell - Family & Culture,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",3,Yes,296
https://ejoy-english.com/epic/videoEpic/8860,8860,Ringo Starr on Life as a Beatle,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",4,Yes,273
https://ejoy-english.com/epic/videoEpic/destiny/new-beginnings/ep_1323,ep_1323,Destiny - New Beginnings,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",4,Yes,228
https://ejoy-english.com/epic/videoEpic/ted-talks/world-2200/ep_1311,ep_1311,TED Talks - The World In 2200,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",5,Yes,230
https://ejoy-english.com/epic/videoEpic/ted-talks/jay-walker-worlds-english-mania/ep_1308,ep_1308,TED Talks - Jay Walker On The World's English Mania,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",5,Yes,303
https://ejoy-english.com/epic/videoEpic/cbs-news/protect-your-facebook-privacy/ep_1099,ep_1099,CBS News - Protect Your Facebook Privacy,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",5,Yes,164
https://ejoy-english.com/epic/videoEpic/bruno-mars/grenade/ep_1005,ep_1005,Bruno Mars - Grenade,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",4,Yes,250
https://ejoy-english.com/epic/videoEpic/man-box/facebook-abuse/ep_916,ep_916,Man in the Box - Facebook Abuse,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",6,Yes,167
https://ejoy-english.com/epic/videoEpic/westworld/welcome-westworld/ep_847,ep_847,Westworld - Welcome To Westworld,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",4,Yes,67
https://ejoy-english.com/epic/videoEpic/modern-family/dunphys-cliff-dive/ep_841,ep_841,Modern Family - Dunphys Cliff Dive,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",5,Yes,65
https://ejoy-english.com/epic/videoEpic/hangover/reception/ep_827,ep_827,The Hangover - At the Reception,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",3,Yes,55
https://ejoy-english.com/epic/videoEpic/young-adult/wedding-photo/ep_628,ep_628,Young Adult - Wedding Photo,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",3,Yes,63
https://ejoy-english.com/epic/videoEpic/hunger-games/here-help/ep_610,ep_610,The Hunger Games - Here To Help,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",4,Yes,46
https://ejoy-english.com/epic/videoEpic/pompeii/citizen-pompeii/ep_460,ep_460,Pompeii - Citizen Of Pompeii,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",5,Yes,64
https://ejoy-english.com/epic/videoEpic/high-rise/party/ep_276,ep_276,High-Rise - Party,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",4,Yes,72
https://ejoy-english.com/epic/videoEpic/manchester-sea/i-cant-be-his-guardian/ep_218,ep_218,Manchester by the Sea - I Can't Be His Guardian,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",3,Yes,60
https://ejoy-english.com/epic/videoEpic/sully/brace-impact/ep_209,ep_209,Sully - Brace For Impact,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",3,Yes,64
https://ejoy-english.com/epic/videoEpic/i-tonya/spilled-milk/ep_75,ep_75,"I, Tonya - Spilled Milk",gra_14,"Auxiliary/Helping verbs - Be, Do, Have",4,Yes,53
https://ejoy-english.com/epic/videoEpic/4836,4836,Buying Clothes,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",3,Yes,35
https://ejoy-english.com/epic/videoEpic/25754,25754,True or False with Johnny Depp,gra_14,"Auxiliary/Helping verbs - Be, Do, Have",6,Yes,165
https://ejoy-english.com/epic/videoEpic/associated-press/worries-grow-over-spills-impact-marine-life/ep_1307,ep_1307,Associated Press - Worries Grow Over Spill's Impact on Marine Life,gra_15,Present Perfect Continuous,5,Yes,92
https://ejoy-english.com/epic/videoEpic/barack-obama/honoring-social-security-not-privatizing-it/ep_1302,ep_1302,"Barack Obama - Honoring Social Security, Not Privatizing It",gra_15,Present Perfect Continuous,6,Yes,195
https://ejoy-english.com/epic/videoEpic/associated-press/facebook-founder-gives-100-million-newark-schools/ep_1294,ep_1294,Associated Press - Facebook Founder Gives $100 Million to Newark Schools,gra_15,Present Perfect Continuous,6,Yes,122
https://ejoy-english.com/epic/videoEpic/associated-press/winners-and-losers-election-night-2010/ep_1292,ep_1292,Associated Press - Winners and Losers from Election Night 2010,gra_15,Present Perfect Continuous,6,Yes,169
https://ejoy-english.com/epic/videoEpic/associated-press/egyptians-hike-pressure-mubarak-quit/ep_1281,ep_1281,Associated Press - Egyptians Hike Up Pressure on Mubarak to Quit,gra_15,Present Perfect Continuous,7,Yes,116
https://ejoy-english.com/epic/videoEpic/chrysler/imported-detroit-ft-eminem/ep_1280,ep_1280,Chrysler - Imported From Detroit ft Eminem,gra_15,Present Perfect Continuous,4,Yes,123
https://ejoy-english.com/epic/videoEpic/cnn/what-blockchain/ep_1108,ep_1108,CNN - What is Blockchain?,gra_15,Present Perfect Continuous,5,Yes,127
https://ejoy-english.com/epic/videoEpic/graham-norton-show/tom-cruise-explains-how-he-broke-his-ankle/ep_1094,ep_1094,The Graham Norton Show - Tom Cruise Explains How He Broke His Ankle,gra_15,Present Perfect Continuous,2,Yes,246
https://ejoy-english.com/epic/videoEpic/today/nasa-s-insight-craft-lands-mars/ep_1086,ep_1086,Today - NASA’s InSight craft lands on Mars,gra_15,Present Perfect Continuous,6,Yes,187
https://ejoy-english.com/epic/videoEpic/muttonheads-ft-eden-martin/trust-you-again/ep_1011,ep_1011,Muttonheads ft Eden Martin - Trust You Again,gra_15,Present Perfect Continuous,4,Yes,232
https://ejoy-english.com/epic/videoEpic/game-thrones/sansas-proposal/ep_870,ep_870,Game Of Thrones - Sansa's Proposal,gra_15,Present Perfect Continuous,5,Yes,142
https://ejoy-english.com/epic/videoEpic/extraordinary-measures/exciting-times/ep_813,ep_813,Extraordinary Measures - Exciting Times,gra_15,Present Perfect Continuous,4,Yes,60
https://ejoy-english.com/epic/videoEpic/sex-and-city-2/take-sip/ep_787,ep_787,Sex And The City 2 - Take A Sip,gra_15,Present Perfect Continuous,4,Yes,79
https://ejoy-english.com/epic/videoEpic/paterson/meet-marie/ep_202,ep_202,Paterson - Meet Marie,gra_15,Present Perfect Continuous,4,Yes,112
https://ejoy-english.com/epic/videoEpic/space-between-us/get-out/ep_186,ep_186,The Space Between Us - Get Out,gra_15,Present Perfect Continuous,5,Yes,111
https://ejoy-english.com/epic/videoEpic/fate-furious/be-who-you-are/ep_165,ep_165,The Fate of the Furious - Be Who You Are,gra_15,Present Perfect Continuous,3,Yes,53
https://ejoy-english.com/epic/videoEpic/butch-cassidy-and-sundance-kid/knife-fight/ep_116,ep_116,Butch Cassidy and the Sundance Kid - Knife Fight,gra_15,Present Perfect Continuous,4,Yes,117
https://ejoy-english.com/epic/videoEpic/black-panther/kinetic-energy/ep_78,ep_78,Black Panther - Kinetic Energy,gra_15,Present Perfect Continuous,3,Yes,59
https://ejoy-english.com/epic/videoEpic/scream-2/i-think-i-love-you/ep_53,ep_53,Scream 2 - I Think I Love You,gra_15,Present Perfect Continuous,4,Yes,218
https://ejoy-english.com/epic/videoEpic/crazy-rich-asians/singapore-spring-break/ep_25,ep_25,Crazy Rich Asians - Singapore For Spring Break,gra_15,Present Perfect Continuous,4,Yes,146
https://ejoy-english.com/epic/videoEpic/tourism-canada/my-winter-vacation-nipawin/ep_1331,ep_1331,Tourism Canada - My Winter Vacation to Nipawin,gra_16,Irregular Verbs,5,Yes,76
https://ejoy-english.com/epic/videoEpic/associated-press/plane-crash-cuba-kills-all-68-board/ep_1291,ep_1291,Associated Press - Plane Crash in Cuba Kills All 68 on Board,gra_16,Irregular Verbs,5,Yes,44
https://ejoy-english.com/epic/videoEpic/ted-talks/arianna-huffington-how-succeed-get-more-sleep/ep_1283,ep_1283,TED Talks - Arianna Huffington: How to succeed? Get more sleep,gra_16,Irregular Verbs,4,Yes,283
https://ejoy-english.com/epic/videoEpic/history-english/norman-conquest/ep_1269,ep_1269,History Of English - The Norman Conquest,gra_16,Irregular Verbs,6,Yes,78
https://ejoy-english.com/epic/videoEpic/history-english/american-english/ep_1262,ep_1262,History Of English - American English,gra_16,Irregular Verbs,6,Yes,80
https://ejoy-english.com/epic/videoEpic/now/7-eleven-playing-opera-music/ep_1103,ep_1103,The Now - 7-Eleven Playing Opera Music,gra_16,Irregular Verbs,5,Yes,102
https://ejoy-english.com/epic/videoEpic/maroon-5/misery/ep_1066,ep_1066,Maroon 5 - Misery,gra_16,Irregular Verbs,5,Yes,210
https://ejoy-english.com/epic/videoEpic/rihanna/california-king-bed/ep_1024,ep_1024,Rihanna - California King Bed,gra_16,Irregular Verbs,5,Yes,284
https://ejoy-english.com/epic/videoEpic/hot-chelle-rae/tonight-tonight/ep_1017,ep_1017,Hot Chelle Rae - Tonight Tonight,gra_16,Irregular Verbs,5,Yes,204
https://ejoy-english.com/epic/videoEpic/owl-city-and-carly-rae-jepsen/good-time/ep_991,ep_991,Owl City And Carly Rae Jepsen - Good Time,gra_16,Irregular Verbs,4,Yes,208
https://ejoy-english.com/epic/videoEpic/game-thrones/fear-winter/ep_843,ep_843,Game Of Thrones - Fear is for the Winter,gra_16,Irregular Verbs,2,Yes,114
https://ejoy-english.com/epic/videoEpic/game-thrones/sansa-and-bran/ep_838,ep_838,Game Of Thrones - Sansa and Bran,gra_16,Irregular Verbs,4,Yes,170
https://ejoy-english.com/epic/videoEpic/christmas-story/sticky-tongue/ep_747,ep_747,A Christmas Story - Sticky Tongue,gra_16,Irregular Verbs,5,Yes,139
https://ejoy-english.com/epic/videoEpic/eagle/my-father/ep_690,ep_690,The Eagle - My Father,gra_16,Irregular Verbs,3,Yes,70
https://ejoy-english.com/epic/videoEpic/descendants/mom-was-cheating-you/ep_613,ep_613,The Descendants - Mom Was Cheating On You,gra_16,Irregular Verbs,4,Yes,79
https://ejoy-english.com/epic/videoEpic/lego-movie/good-morning/ep_461,ep_461,The LEGO Movie - Good Morning,gra_16,Irregular Verbs,2,Yes,73
https://ejoy-english.com/epic/videoEpic/how-train-your-dragon-2/dragon-sanctuary/ep_440,ep_440,How To Train Your Dragon 2 - Dragon Sanctuary,gra_16,Irregular Verbs,4,Yes,125
https://ejoy-english.com/epic/videoEpic/gone-girl/blood-type/ep_416,ep_416,Gone Girl - Blood Type,gra_16,Irregular Verbs,4,Yes,72
https://ejoy-english.com/epic/videoEpic/big-hero-6/big-hero-6-discovery/ep_408,ep_408,Big Hero 6 - Big Hero 6: Discovery,gra_16,Irregular Verbs,4,Yes,120
https://ejoy-english.com/epic/videoEpic/night-museum-3/gift/ep_399,ep_399,Night At The Museum 3 - The Gift,gra_16,Irregular Verbs,3,Yes,57
https://ejoy-english.com/epic/videoEpic/jupiter-ascending/flying-boots/ep_389,ep_389,Jupiter Ascending - Flying Boots,gra_16,Irregular Verbs,4,Yes,35
https://ejoy-english.com/epic/videoEpic/ant-man/heist/ep_346,ep_346,Ant-Man - The Heist,gra_16,Irregular Verbs,4,Yes,126
https://ejoy-english.com/epic/videoEpic/joy/im-returning-him/ep_320,ep_320,Joy - I'm Returning Him,gra_16,Irregular Verbs,4,Yes,72
https://ejoy-english.com/epic/videoEpic/girl-train/alcoholics-anonymous-meeting/ep_227,ep_227,The Girl On The Train - Alcoholics Anonymous Meeting,gra_16,Irregular Verbs,3,Yes,50
https://ejoy-english.com/epic/videoEpic/arrival/kangaroo/ep_214,ep_214,Arrival - Kangaroo,gra_16,Irregular Verbs,3,Yes,59
https://ejoy-english.com/epic/videoEpic/war-planet-apes/i-came-you/ep_140,ep_140,War for the Planet of the Apes - I Came For You,gra_16,Irregular Verbs,3,Yes,83
https://ejoy-english.com/epic/videoEpic/mother/kids/ep_125,ep_125,Mother! - Kids,gra_16,Irregular Verbs,3,Yes,56
https://ejoy-english.com/epic/videoEpic/victoria-and-abdul/munshi/ep_121,ep_121,Victoria and Abdul - The Munshi,gra_16,Irregular Verbs,4,Yes,69
https://ejoy-english.com/epic/videoEpic/borg-vs-mcenroe/you-cannot-be-serious/ep_102,ep_102,Borg vs. McEnroe - You Cannot Be Serious,gra_16,Irregular Verbs,6,Yes,79
https://ejoy-english.com/epic/videoEpic/stronger/he-shows/ep_79,ep_79,Stronger - He Shows Up,gra_16,Irregular Verbs,4,Yes,57
https://ejoy-english.com/epic/videoEpic/i-feel-pretty/learning-lot-right-now/ep_38,ep_38,I Feel Pretty - Learning A Lot Right Now,gra_16,Irregular Verbs,3,Yes,67
https://ejoy-english.com/epic/videoEpic/kin/field-shooting/ep_24,ep_24,Kin - Field Shooting,gra_16,Irregular Verbs,3,Yes,70
https://ejoy-english.com/epic/videoEpic/dr-seuss-grinch/stealing-christmas-whoville/ep_6,ep_6,Dr. Seuss' The Grinch - Stealing Christmas From Whoville,gra_16,Irregular Verbs,2,Yes,52
https://ejoy-english.com/epic/videoEpic/al-jazeera-english/pain-debt-crisis-felt-greece/ep_1253,ep_1253,Al Jazeera English - Pain Of Debt Crisis Felt In Greece,gra_17,For and Since in Present Perfect,4,Yes,124
https://ejoy-english.com/epic/videoEpic/national-geographic/worlds-deadliest-kangaroos-kickboxing/ep_1225,ep_1225,National Geographic - World's Deadliest: Kangaroos Kickboxing,gra_17,For and Since in Present Perfect,5,Yes,170
https://ejoy-english.com/epic/videoEpic/taylor-swift/you-belong-me/ep_1070,ep_1070,Taylor Swift - You Belong With Me,gra_17,For and Since in Present Perfect,2,Yes,228
https://ejoy-english.com/epic/videoEpic/abba/mamma-mia/ep_1053,ep_1053,ABBA - Mamma Mia,gra_17,For and Since in Present Perfect,4,Yes,211
https://ejoy-english.com/epic/videoEpic/taylor-swift/love-story/ep_1050,ep_1050,Taylor Swift - Love Story,gra_17,For and Since in Present Perfect,4,Yes,243
https://ejoy-english.com/epic/videoEpic/drake/hotline-bling/ep_941,ep_941,Drake - Hotline Bling,gra_17,For and Since in Present Perfect,3,Yes,295
https://ejoy-english.com/epic/videoEpic/portugal-man/feel-it-still/ep_922,ep_922,Portugal. The Man - Feel It Still,gra_17,For and Since in Present Perfect,7,Yes,170
https://ejoy-english.com/epic/videoEpic/shrek-4/puss-boots/ep_794,ep_794,Shrek 4 - Puss In Boots,gra_17,For and Since in Present Perfect,4,Yes,69
https://ejoy-english.com/epic/videoEpic/green-lantern/welcome-you-here/ep_672,ep_672,Green Lantern - Welcome You Here,gra_17,For and Since in Present Perfect,4,Yes,66
https://ejoy-english.com/epic/videoEpic/new-years-eve/working-those-resolutions/ep_629,ep_629,New Year's Eve - Working On Those Resolutions?,gra_17,For and Since in Present Perfect,4,Yes,64
https://ejoy-english.com/epic/videoEpic/hangover-part-3/how-did-you-not-know/ep_507,ep_507,The Hangover Part 3 - How Did You Not Know?,gra_17,For and Since in Present Perfect,4,Yes,69
https://ejoy-english.com/epic/videoEpic/gambler/cash/ep_392,ep_392,The Gambler - In Cash,gra_17,For and Since in Present Perfect,4,Yes,49
https://ejoy-english.com/epic/videoEpic/little-men/lets-chat/ep_235,ep_235,Little Men - Let's Chat,gra_17,For and Since in Present Perfect,3,Yes,95
https://ejoy-english.com/epic/videoEpic/spark-space-tail/bana-was-shattered/ep_163,ep_163,Spark: A Space Tail - Bana Was Shattered,gra_17,For and Since in Present Perfect,5,Yes,49
https://ejoy-english.com/epic/videoEpic/49920,49920,What You Should Really Spend Your Money On!,gra_18,Using WHEN,5,Yes,208
https://ejoy-english.com/epic/videoEpic/8905,8905,When vs. While vs. As - English Grammar Practice,gra_18,Using WHEN,2,Yes,168
https://ejoy-english.com/epic/videoEpic/12787,12787,The Secret Science Of Advertising,gra_18,Using WHEN,4,Yes,144
https://ejoy-english.com/epic/videoEpic/bnet-news/how-ask-help/ep_1312,ep_1312,BNET News - How To Ask For Help,gra_18,Using WHEN,5,Yes,208
https://ejoy-english.com/epic/videoEpic/barack-obama/no-corporate-takeover-our-democracy/ep_1298,ep_1298,Barack Obama - No Corporate Takeover of Our Democracy,gra_18,Using WHEN,5,Yes,224
https://ejoy-english.com/epic/videoEpic/ehow/how-parallel-park/ep_1296,ep_1296,eHow - How to Parallel Park,gra_18,Using WHEN,5,Yes,80
https://ejoy-english.com/epic/videoEpic/miley-cyrus/seven-things/ep_1077,ep_1077,Miley Cyrus - Seven Things,gra_18,Using WHEN,4,Yes,220
https://ejoy-english.com/epic/videoEpic/weezer/island-sun/ep_1052,ep_1052,Weezer - Island in the Sun,gra_18,Using WHEN,3,Yes,200
https://ejoy-english.com/epic/videoEpic/jack-johnson/better-together/ep_979,ep_979,Jack Johnson - Better Together,gra_18,Using WHEN,4,Yes,261
https://ejoy-english.com/epic/videoEpic/one-direction/story-my-life/ep_978,ep_978,One Direction - Story Of My Life,gra_18,Using WHEN,4,Yes,248
https://ejoy-english.com/epic/videoEpic/brandon-flowers/i-can-change/ep_954,ep_954,Brandon Flowers - I Can Change,gra_18,Using WHEN,4,Yes,258
https://ejoy-english.com/epic/videoEpic/maroon-5/girls-you-ft-cardi-b/ep_919,ep_919,Maroon 5 - Girls Like You - ft. Cardi B,gra_18,Using WHEN,5,Yes,270
https://ejoy-english.com/epic/videoEpic/game-thrones-season-4/sansas-testimony/ep_875,ep_875,Game Of Thrones - Sansa's Testimony,gra_18,Using WHEN,4,Yes,134
https://ejoy-english.com/epic/videoEpic/office/gareth-keenan-team-leader/ep_832,ep_832,"The Office - Gareth Keenan, Team Leader",gra_18,Using WHEN,4,Yes,104
https://ejoy-english.com/epic/videoEpic/goodfellas/go-back/ep_352,ep_352,Goodfellas - Go Back,gra_18,Using WHEN,4,Yes,116
https://ejoy-english.com/epic/videoEpic/mission-impossible-rogue-nation/can-you-open-door/ep_345,ep_345,Mission Impossible - Rogue Nation - Can You Open The Door?,gra_18,Using WHEN,3,Yes,72
https://ejoy-english.com/epic/videoEpic/beauty-and-beast/dinner-invitation/ep_173,ep_173,Beauty and the Beast - Dinner Invitation,gra_18,Using WHEN,3,Yes,43
https://ejoy-english.com/epic/videoEpic/promise/old-friends-and-new/ep_164,ep_164,The Promise - Old Friends And New,gra_18,Using WHEN,3,Yes,70
https://ejoy-english.com/epic/videoEpic/scarface/i-always-tell-truth/ep_117,ep_117,Scarface - I Always Tell the Truth,gra_18,Using WHEN,3,Yes,70
https://ejoy-english.com/epic/videoEpic/terms-endearment/dinner-invitation/ep_60,ep_60,Terms of Endearment - Dinner Invitation,gra_18,Using WHEN,4,Yes,90
https://ejoy-english.com/epic/videoEpic/robin-hood/see-who-bites/ep_2,ep_2,Robin Hood - See Who Bites,gra_18,Using WHEN,4,Yes,41
